Load,NDV,Solar,Wind
10786.5,10507.5,139,140
10709.91,10451.91,122,136
10684.68,10378.68,196,110
10756.95,10498.95,80,178
10833.67,10586.67,9,238
11099.74,10895.74,0,204
11087.32,10870.32,0,217
10905.14,10634.14,0,271
10788.56,10512.56,0,276
10601.62,10326.62,0,275
10368.82,9999.82,0,369
10200.11,9760.11,0,440
10057.31,9520.31,0,537
9821.95,9244.95,0,577
9778.38,8990.38,0,788
9711.04,8897.04,0,814
9731.38,8837.38,0,894
9833.58,8905.58,0,928
9971.12,9054.12,0,917
10316.65,9357.65,0,959
10574.44,9582.44,0,992
10592.12,9507.12,7,1078
10821.38,9612.38,55,1154
10868.55,9473.55,210,1185
10866.24,9301.24,378,1187
10744.47,9283.47,383,1078
10815.62,9295.62,440,1080
10821.48,9334.48,353,1134
10872.91,9573.91,72,1227
11224.16,9789.16,0,1435
11238,9522,0,1716
11068.96,9315.96,0,1753
10960.23,9264.23,0,1696
10833.19,9076.19,0,1757
10583.73,8929.73,0,1654
10327.37,8628.37,0,1699
10062.73,8424.73,0,1638
9911.7,8184.7,0,1727
9871.33,8122.33,0,1749
9860.53,8119.53,0,1741
9873.13,8108.13,0,1765
9935.24,8150.24,0,1785
10097.07,8434.07,0,1663
10380.31,8749.31,0,1631
10660.09,9283.09,0,1377
10735.42,9648.42,21,1066
10797.24,9697.24,211,889
10855.09,9887.09,336,632
10822.62,10003.62,310,509
10716.83,10087.83,260,369
10683.25,9801.25,438,444
10694.72,9761.72,210,723
10902.42,9738.42,27,1137
11246.96,9811.96,0,1435
11191.11,9660.11,0,1531
11031.04,9573.04,0,1458
10793.67,9387.67,0,1406
10695.88,9150.88,0,1545
10577.81,9116.81,0,1461
10338.72,8722.72,0,1616
10159.71,8614.71,0,1545
10035.76,8330.76,0,1705
9850.11,8169.11,0,1681
9898.54,8370.54,0,1528
9785.54,8255.54,0,1530
9797.14,8405.14,0,1392
9846.94,8417.94,0,1429
10055.77,8754.77,0,1301
10242.3,9066.3,0,1176
10323.76,9457.76,49,817
10350.31,9391.31,242,717
10503.08,9310.08,490,703
10533.9,9346.9,385,802
10532.52,9322.52,418,792
10505.87,9252.87,376,877
10495.96,9284.96,372,839
10535.56,9619.56,67,849
10805.6,9997.6,0,808
10766.4,9943.4,0,823
10630.64,9823.64,0,807
10491.79,9666.79,0,825
10419.62,9604.62,0,815
10260.26,9372.26,0,888
10051.26,9242.26,0,809
9877.92,9081.92,0,796
9763.33,9028.33,0,735
9656.52,8950.52,0,706
9585.64,8829.64,0,756
9559.85,8821.85,0,738
9606.95,8879.95,0,727
9676.51,8978.51,0,698
9677.27,9050.27,0,627
9820.67,9222.67,0,598
9866.85,9348.85,27,491
9938.79,9098.79,356,484
10034.1,8981.1,546,507
10035.78,9007.78,513,515
10011,8977,515,519
10022.79,8934.79,556,532
10025.04,9042.04,443,540
10201.37,9402.37,100,699
10516.14,9732.14,0,784
10591.49,9807.49,0,784
10431.44,9596.44,0,835
10325.24,9565.24,0,760
10227.79,9333.79,0,894
10010.53,8933.53,0,1077
9850.72,8740.72,0,1110
9699.73,8612.73,0,1087
9514.29,8344.29,0,1170
9473.2,8251.2,0,1222
9462.78,8289.78,0,1173
9479.02,8286.02,0,1193
9502.46,8424.46,0,1078
9723,8777,0,946
9946.76,9078.76,0,868
10204.76,9058.76,0,1146
10348.14,9198.14,48,1102
10444.56,9166.56,386,892
10479.67,9271.67,536,672
10430.96,9465.96,511,454
10370.6,9403.6,496,471
10411.24,9434.24,537,440
10485.64,9423.64,411,651
10463.64,9758.64,94,611
10831.08,10090.08,0,741
10895.5,10039.5,0,856
10717.65,9769.65,0,948
10688.51,9630.51,0,1058
10599.39,9444.39,0,1155
10308.4,9040.4,0,1268
10064.33,8804.33,0,1260
9871.9,8529.9,0,1342
9651.76,8222.76,0,1429
9661.13,8197.13,0,1464
9609.66,8149.66,0,1460
9594.71,7986.71,0,1608
9755.01,8011.01,0,1744
9927.43,8205.43,0,1722
10326.34,8495.34,0,1831
10683.4,8785.4,0,1898
10823.16,8908.16,51,1864
10819.44,8617.44,391,1811
10814.98,8688.98,528,1598
10836.63,8663.63,503,1670
10779.23,8628.23,505,1646
10715.93,8637.93,585,1493
10720.35,8777.35,462,1481
10855.01,9302.01,100,1453
11105.97,9610.97,0,1495
11201.52,9638.52,0,1563
11034.57,9267.57,0,1767
10983.08,9207.08,0,1776
10812.11,8942.11,0,1870
10522.23,8541.23,0,1981
10243.57,8337.57,0,1906
10080,8078,0,2002
9923.04,8138.04,0,1785
9877.8,7958.8,0,1919
9810.39,8002.39,0,1808
9760.02,8006.02,0,1754
9887.42,7952.42,0,1935
10224.93,8110.93,0,2114
10516.99,8505.99,0,2011
10890.07,8901.07,0,1989
10943.92,8971.92,34,1938
10937.66,8713.66,422,1802
10868.3,8533.3,574,1761
10892.18,8682.18,555,1655
10672.32,8482.32,546,1644
10725.73,8588.73,603,1534
10798.15,8763.15,491,1544
10844.38,9510.38,119,1215
11124.9,9978.9,11,1135
11064.16,10029.16,11,1024
10959.58,9879.58,11,1069
10911.28,9867.28,11,1033
10824.07,9777.07,11,1036
10498.57,9444.57,11,1043
10171.88,9252.88,11,908
9996.07,9161.07,0,835
9826.7,9222.7,0,604
9781.94,9333.94,0,448
9660.69,9364.69,0,296
9742,9419,0,323
9859.01,9513.01,0,346
10054.01,9707.01,0,347
10465.19,9956.19,0,509
10767.16,9990.16,0,777
10959.58,10115.58,32,812
10958.27,9880.27,185,893
10907.83,9547.83,521,839
10892.2,9718.2,361,813
10955.42,9713.42,316,926
10760.89,9484.89,271,1005
10998.98,9661.98,250,1087
11047.16,9752.16,50,1245
11136.44,9819.44,0,1317
11090.79,9731.79,0,1359
11015.53,9577.53,1,1437
10921.73,9310.73,0,1611
10819.23,9168.23,0,1651
10549.76,8853.76,0,1696
10180.75,8447.75,0,1733
9930.53,7992.53,0,1938
9785.77,7713.77,0,2072
9726.84,7593.84,0,2133
9623.91,7527.91,0,2096
9670.66,7611.66,0,2059
9773.55,7760.55,0,2013
9911.38,7883.38,0,2028
10299.44,8309.44,0,1990
10633.36,8685.36,0,1948
10746.42,8802.42,23,1921
10810.13,8639.13,399,1772
10831.75,8364.75,535,1932
10773.44,8341.44,471,1961
10800.37,8321.37,495,1984
10734.44,8290.44,499,1945
10643.91,8243.91,468,1932
10766.59,8706.59,124,1936
10856.6,8988.6,0,1868
10931.39,9064.39,0,1867
10815.1,8917.1,0,1898
10735.6,8871.6,0,1864
10602.7,8896.7,0,1706
10385.16,8465.16,0,1920
10217.79,8312.79,0,1905
9954.98,8037.98,0,1917
9783.82,7847.82,0,1936
9701.39,7909.39,0,1792
9652.33,7949.33,0,1703
9609.63,7956.63,0,1653
9675.31,7964.31,0,1711
9740.79,8000.79,0,1740
9928.04,7970.04,0,1958
10216.28,8189.28,0,2027
10428.58,8414.58,61,1953
10483.92,8434.92,153,1896
10470.62,8318.62,348,1804
10506.41,8178.41,434,1894
10491.6,8406.6,379,1706
10520.65,8723.65,350,1447
10479.4,9011.4,387,1081
10600.84,9558.84,71,971
10833.63,9916.63,0,917
10918.88,10031.88,0,887
10746.43,9875.43,0,871
10718.92,9683.92,0,1035
10567.7,9580.7,0,987
10368.85,9364.85,0,1004
10152.62,8973.62,0,1179
9936.71,8789.71,0,1147
9744.04,8579.04,0,1165
9632.09,8528.09,0,1104
9619.32,8668.32,0,951
9616,8616,0,1000
9587.42,8625.42,0,962
9670.57,8732.57,0,938
9811.09,8836.09,0,975
9950.99,8832.99,0,1118
10071.13,8960.13,18,1093
10172.32,8940.32,110,1122
10297.77,9126.77,174,997
10355.99,9250.99,208,897
10466.88,9401.88,178,887
10440.58,9448.58,207,785
10497.14,9484.14,231,782
10630.7,9666.7,49,915
10938.31,10044.31,0,894
10904.82,9799.82,0,1105
10910.83,9614.83,0,1296
10778.67,9469.67,0,1309
10625.79,9134.79,0,1491
10441.38,8927.38,0,1514
10095.02,8477.02,0,1618
9870.17,8271.17,0,1599
9746.49,8121.49,0,1625
9691.32,7980.32,0,1711
9753.66,7954.66,0,1799
9724.82,7973.82,0,1751
9790.49,7943.49,0,1847
10135.99,8169.99,0,1966
10562.33,8789.33,0,1773
10955.71,8987.71,0,1968
11003.62,9110.62,47,1846
11002.73,9003.73,407,1592
11034.99,8736.99,596,1702
10975.05,8982.05,565,1428
10898.73,9441.73,523,934
10834.73,9564.73,576,694
10834.69,9816.69,322,696
10802.66,10079.66,55,668
11056.48,10669.48,0,387
10976.21,10646.21,0,330
10713.52,10319.52,0,394
10719.58,10187.58,0,532
10559.66,10167.66,0,392
10327.79,9875.79,0,452
10182.52,9632.52,0,550
9950.37,9395.37,0,555
9787.38,9159.38,0,628
9735.3,8949.3,0,786
9802.17,8930.17,0,872
9764.47,8705.47,0,1059
9850.53,8880.53,0,970
10162.68,9186.68,0,976
10489.14,9648.14,0,841
10811.08,9911.08,0,900
10800.17,9804.17,50,946
11005.06,9509.06,454,1042
11035.31,9304.31,540,1191
11065.14,9345.14,484,1236
10969.72,9417.72,431,1121
10959.28,9510.28,565,884
10867.74,9748.74,430,689
10870.26,10279.26,92,499
11208.72,10782.72,0,426
11187.52,10726.52,0,461
11000.59,10584.59,0,416
11070.96,10733.96,0,337
10731.04,10488.04,0,243
10372.74,10203.74,0,169
10087.3,10006.3,0,81
9875.11,9803.11,0,72
9948.47,9896.47,0,52
9809.16,9766.16,0,43
9861.98,9819.98,0,42
9839.99,9807.99,0,32
9845.32,9833.32,0,12
10029.34,10004.34,0,25
10491.43,10475.43,0,16
10828.1,10801.1,0,27
10864.87,10754.87,72,38
10851.84,10513.84,305,33
10862.28,10424.28,411,27
10892.89,10445.89,388,59
10893.58,10423.58,405,65
10809.45,10394.45,302,113
10772.23,10284.23,209,279
10865.22,10362.22,63,440
11097.45,10329.45,0,768
11131.74,10188.74,0,943
11130.02,9911.02,0,1219
11107.68,9810.68,0,1297
10967.51,9624.51,0,1343
10641.32,9129.32,0,1512
10378.58,8963.58,0,1415
10113.91,8693.91,0,1420
9999.9,8648.9,0,1351
9949.94,8424.94,0,1525
9951.46,8423.46,0,1528
9932.42,8542.42,0,1390
9931.24,8903.24,0,1028
10193.28,9028.28,0,1165
10623.19,9378.19,0,1245
11138.67,9793.67,0,1345
11203.02,9776.02,20,1407
11212.57,9520.57,168,1524
11211.7,9471.7,174,1566
11206.88,9325.88,273,1608
11211.08,9330.08,251,1630
11117.96,9324.96,166,1627
11033.32,9333.32,71,1629
11060.02,9291.02,24,1745
11255.99,9506.99,0,1749
11181.96,9571.96,0,1610
11045.59,9439.59,0,1606
10848.31,9287.31,0,1561
10700.74,9166.74,0,1534
10472.93,8921.93,0,1551
10222.84,8743.84,0,1479
9955.18,8376.18,0,1579
9799.71,8199.71,0,1600
9799.8,8136.8,0,1663
9691.46,8105.46,0,1586
9763.38,8023.38,0,1740
9854.97,8068.97,0,1786
10011.47,8289.47,0,1722
10436.92,9043.92,0,1393
10684.48,9470.48,0,1214
10784.43,9474.43,6,1304
10935.22,9309.22,107,1519
10998.33,9138.33,389,1471
11059.09,9094.09,385,1580
11006.28,9146.28,344,1516
10897.19,9065.19,344,1488
10892.97,9191.97,175,1526
10956.7,9346.7,89,1521
11128,9693,0,1435
11122.06,9628.06,0,1494
10914.01,9596.01,0,1318
10821.42,9571.42,0,1250
10700.98,9497.98,0,1203
10377.68,9200.68,0,1177
10207.81,9024.81,0,1183
9815.89,8585.89,0,1230
9708.64,8428.64,0,1280
9667.09,8390.09,0,1277
9601.83,8266.83,0,1335
9572.62,8156.62,0,1416
9603.05,8107.05,0,1496
9687.83,8243.83,0,1444
9921.93,8580.93,0,1341
10196.84,8717.84,0,1479
10349.41,8714.41,18,1617
10485.66,8563.66,127,1795
10529.58,8350.58,296,1883
10564.77,8320.77,439,1805
10466.97,8373.97,443,1650
10459.92,8526.92,573,1360
10384.96,8893.96,330,1161
10398.14,9019.14,118,1261
10651.82,9705.82,0,946
10723.97,9916.97,0,807
10692.55,10041.55,0,651
10567.84,10027.84,0,540
10433.18,10045.18,0,388
10194.02,9944.02,0,250
10043.09,9865.09,0,178
9781.99,9582.99,0,199
9763.61,9644.61,0,119
9704.19,9627.19,0,77
9672.61,9599.61,0,73
9629.08,9613.08,0,16
9541.75,9520.75,0,21
9637.32,9624.32,0,13
9814.8,9788.8,0,26
10014.06,9980.06,0,34
10050.38,9979.38,13,58
10207.41,10106.41,36,65
10309.18,10180.18,78,51
10360.59,10231.59,97,32
10450.72,10320.72,115,15
10362.02,10263.02,86,13
10355.72,10290.72,47,18
10430.17,10388.17,15,27
10850.97,10812.97,0,38
10909.06,10818.06,0,91
10740.55,10624.55,0,116
10593.11,10459.11,0,134
10454.77,10305.77,0,149
10204.93,10009.93,0,195
9941.84,9712.84,0,229
9767.88,9518.88,0,249
9654.68,9315.68,0,339
9547.78,9321.78,0,226
9572.8,9313.8,0,259
9604.49,9294.49,0,310
9719.83,9401.83,0,318
9961.82,9645.82,0,316
10363.67,9986.67,0,377
10703.92,10329.92,0,374
10836.24,10457.24,1,378
10792.43,10408.43,56,328
10835.31,10451.31,97,287
10786.92,10346.92,140,300
10835.81,10383.81,145,307
10804.35,10347.35,129,328
10788.75,10349.75,98,341
10776.8,10327.8,28,421
11162.43,10613.43,0,549
11114.61,10475.61,0,639
10883.12,10283.12,0,600
10751.33,10205.33,0,546
10499.83,10035.83,0,464
10249.15,9848.15,0,401
9889.56,9520.56,0,369
9811.27,9481.27,0,330
9549.64,9327.64,0,222
9500.02,9247.02,0,253
9453.85,9145.85,0,308
9461.66,9071.66,0,390
9524.52,9010.52,0,514
9731.51,9155.51,0,576
10198.07,9689.07,0,509
10529.96,10035.96,0,494
10522.12,10000.12,21,501
10639.95,9967.95,148,524
10576.06,9901.06,171,504
10428.33,9678.33,200,550
10408.19,9600.19,205,603
10376.6,9552.6,206,618
10380.58,9704.58,146,530
10479.97,9764.97,126,589
10721.25,9911.25,0,810
10834.97,9993.97,0,841
10802.05,9998.05,0,804
10734.2,9934.2,0,800
10568.65,9716.65,0,852
10330.15,9393.15,0,937
10007.66,8970.66,0,1037
9799.7,8735.7,0,1064
9667.9,8485.9,0,1182
9576.5,8316.5,0,1260
9530.69,8157.69,0,1373
9593.63,8094.63,0,1499
9708.44,8155.44,0,1553
9972.4,8484.4,0,1488
10428.27,9015.27,0,1413
10765.6,9370.6,0,1395
10663.92,9246.92,72,1345
10733.91,9065.91,347,1321
10731.21,8905.21,545,1281
10671.86,8881.86,513,1277
10600.59,8868.59,498,1234
10557.39,8833.39,492,1232
10565.6,9004.6,328,1233
10607.36,9218.36,97,1292
10924.7,9480.7,11,1433
11009.2,9484.2,0,1525
10858.04,9290.04,0,1568
10749.56,9239.56,0,1510
10617.2,9115.2,0,1502
10277.68,8766.68,0,1511
9985.38,8500.38,0,1485
9705.16,8206.16,0,1499
9588.82,8134.82,0,1454
9550.23,8101.23,0,1449
9518.9,8139.9,0,1379
9461.81,8071.81,0,1390
9628.94,8356.94,0,1272
9873.13,8451.13,0,1422
10247.32,8659.32,0,1588
10596.9,8981.9,0,1615
10680.67,8936.67,50,1694
10714.09,8825.09,306,1583
10630.9,9075.9,375,1180
10558.04,9227.04,383,948
10500.49,9254.49,402,844
10494.5,9458.5,283,753
10424.33,9373.33,197,854
10566.25,9778.25,90,698
10765.45,10364.45,10,391
10751.33,10428.33,10,313
10524.78,10300.78,10,214
10433.83,10314.83,0,119
10333.24,10096.24,0,237
10239.75,9772.75,0,467
9945.57,9008.57,0,937
9725.48,8440.48,0,1285
9604.59,8220.59,0,1384
9551,8100,0,1451
9511.2,8007.2,0,1504
9507.34,7932.34,0,1575
9577.01,7955.01,0,1622
9870.9,8273.9,0,1597
10275.13,8644.13,0,1631
10721.69,9012.69,0,1709
10727.51,9150.51,32,1545
10765.38,9097.38,169,1499
10770.32,9111.32,286,1373
10674.21,9063.21,338,1273
10534.45,8840.45,409,1285
10522.26,8855.26,424,1243
10561.68,8868.68,413,1280
10622.6,9199.6,101,1322
10813.19,9277.19,0,1536
10964.03,8934.03,0,2030
10765.69,8626.69,0,2139
10597.64,8474.64,0,2123
10454.84,8428.84,0,2026
10208.4,8217.4,0,1991
9981.8,8036.8,0,1945
9715.51,7768.51,0,1947
9479.57,7459.57,0,2020
9356.48,7422.48,0,1934
9326.37,7426.37,0,1900
9293.55,7535.55,0,1758
9297.33,7699.33,0,1598
9427.03,7852.03,0,1575
9602.5,8046.5,0,1556
9924.23,8435.23,0,1489
10055.47,8424.47,41,1590
10200.96,8065.96,480,1655
10200.99,8142.99,591,1467
10235.05,8266.05,535,1434
10102.56,8211.56,514,1377
10071.14,8159.14,587,1325
10024.6,8188.6,591,1245
10182.15,8629.15,252,1301
10162.17,8584.17,6,1572
10334.65,8497.65,0,1837
10278.25,8297.25,0,1981
10183.33,8371.33,0,1812
10088.27,8162.27,0,1926
9921.84,7931.84,0,1990
9711.49,7685.49,0,2026
9545.95,7458.95,0,2087
9416.4,7124.4,0,2292
9410.23,7130.23,0,2280
9337.12,6998.12,0,2339
9399.72,7095.72,0,2304
9361.96,7139.96,0,2222
9447.51,7165.51,0,2282
9583.49,7424.49,0,2159
9850.83,7890.83,0,1960
10033.85,8286.85,14,1733
10209.56,8519.56,39,1651
10225.26,8592.26,61,1572
10290.97,8630.97,105,1555
10337.38,8709.38,190,1438
10322.55,8732.55,186,1404
10310.25,8839.25,179,1292
10384.3,9019.3,207,1158
10632.4,9628.4,4,1000
10684.45,9784.45,10,890
10686.12,9754.12,1,931
10621.37,9757.37,0,864
10431.07,9447.07,0,984
10257.69,9200.69,0,1057
10019.13,8878.13,0,1141
9802.18,8594.18,0,1208
9661.68,8300.68,0,1361
9634.89,8169.89,0,1465
9629.32,8124.32,0,1505
9628.82,7897.82,0,1731
9737.95,7804.95,0,1933
10027.84,8077.84,0,1950
10511.42,8342.42,0,2169
10856.03,8778.03,0,2078
10865.23,8902.23,14,1949
10933.83,8916.83,39,1978
10999.26,9140.26,57,1802
10922.97,8838.97,114,1970
10813.82,8297.82,475,2041
10796.26,8275.26,538,1983
10703.59,8209.59,319,2175
10825.08,8501.08,154,2170
11006.29,8725.29,3,2278
11154.49,8824.49,3,2327
10951.93,8595.93,3,2353
10742.1,8436.1,3,2303
10547.49,8329.49,3,2215
10299.85,8186.85,3,2110
10036.6,7918.6,3,2115
9796.65,7689.65,3,2104
9611.84,7534.84,3,2074
9614.51,7447.51,3,2164
9560.48,7488.48,3,2069
9544.77,7419.77,3,2122
9545.82,7423.82,3,2119
9712.3,7685.3,3,2024
10173.96,8220.96,3,1950
10626.84,8684.84,3,1939
10659.38,8821.38,18,1820
10682.84,8949.84,69,1664
10633.13,8755.13,157,1721
10664.36,8795.36,224,1645
10656.25,8787.25,381,1488
10684.19,9141.19,378,1165
10636.78,9267.78,245,1124
10630.17,9166.17,124,1340
10679.9,9657.9,6,1016
10752.28,10063.28,0,689
10617.96,9905.96,0,712
10443.13,9566.13,0,877
10469.8,9449.8,0,1020
10205.47,8875.47,0,1330
9948.33,8224.33,0,1724
9738.35,7887.35,0,1851
9624.26,7857.26,0,1767
9450.12,7791.12,0,1659
9544.91,7835.91,0,1709
9547.49,7726.49,0,1821
9642.57,7735.57,0,1907
9874.74,8167.74,0,1707
10380.83,8993.83,0,1387
10520.28,9407.28,0,1113
10491.31,9282.31,45,1164
10642.48,9520.48,67,1055
10651.52,9686.52,92,873
10623.57,9694.57,111,818
10568.15,9302.15,228,1038
10676.28,9656.28,150,870
10620.92,9398.92,171,1051
10678.12,9654.12,77,947
10838.39,10008.39,2,828
10792.74,10033.74,0,759
10682.98,9528.98,0,1154
10590.83,8928.83,0,1662
10441.41,8677.41,0,1764
10147.54,8021.54,0,2126
9788.44,7601.44,0,2187
9545.12,7236.12,0,2309
9437.65,7166.65,0,2271
9438.04,7192.04,0,2246
9364.66,6958.66,0,2406
9336.48,6917.48,0,2419
9418.93,7045.93,0,2373
9681.31,7296.31,0,2385
10164.44,7980.44,0,2184
10546.21,8234.21,0,2312
10540.88,8185.88,113,2242
10534.06,7954.06,413,2167
10522.45,8016.45,399,2107
10666.04,8241.04,374,2051
10708.28,8119.28,445,2144
10725.25,8335.25,337,2053
10663.63,8532.63,243,1888
10651.68,8949.68,172,1530
10872.37,9606.37,6,1260
11037.75,9847.75,7,1183
10868.22,9799.22,0,1069
10683.66,9847.66,0,836
10509.24,9925.24,0,584
10198.93,9640.93,0,558
9907.87,9386.87,0,521
9841.34,9328.34,0,513
9656.97,9184.97,0,472
9635.72,9006.72,0,629
9649.63,8983.63,0,666
9608.11,9090.11,0,518
9712.37,8880.37,0,832
9938.97,9328.97,0,610
10375.85,9536.85,0,839
10721.52,9718.52,0,1003
10902.86,9704.86,2,1196
10876.25,9894.25,16,966
10829.57,9963.57,54,812
10837.65,10000.65,53,784
10910.96,10041.96,81,788
10997.28,10417.28,72,508
10949.14,10439.14,56,454
11105.78,10322.78,16,767
11200.13,10364.13,2,834
11313.7,9717.7,2,1594
11122.06,9652.06,0,1470
10965.94,9832.94,0,1133
10834.08,9826.08,0,1008
10660.91,9791.91,0,869
10462.72,9702.72,0,760
10278.16,9606.16,0,672
10080.67,9358.67,0,722
10024.76,9418.76,0,606
9964.94,9435.94,0,529
9942.94,9458.94,0,484
9903.19,9493.19,0,410
10052.78,9753.78,0,299
10172.38,9841.38,0,331
10582.33,9917.33,0,665
10747.08,10255.08,31,461
10737.26,10282.26,142,313
10956.16,10319.16,222,415
10928.67,9939.67,268,721
10964.04,9791.04,287,886
10894.62,9775.62,403,716
10843.57,9870.57,284,689
10984.24,9717.24,227,1040
11113.53,10207.53,17,889
11339.42,10497.42,4,838
11163.43,10475.43,0,688
11128.5,10360.5,0,768
10974.93,10191.93,0,783
10829.61,9977.61,0,852
10616.1,9574.1,0,1042
10425.85,9284.85,0,1141
10294.38,9059.38,0,1235
10218.43,8852.43,0,1366
10153.43,8811.43,0,1342
10112.95,8778.95,0,1334
10136.88,8989.88,0,1147
10177.07,8899.07,0,1278
10307.04,9070.04,0,1237
10495.39,9411.39,0,1084
10597.84,9784.84,110,703
10769.66,10011.66,411,347
10793.83,10077.83,492,224
10869.53,10226.53,473,170
10829.43,10134.43,474,221
10875.77,10011.77,516,348
10859.39,9911.39,535,413
10901.87,10090.87,268,543
11088.94,10296.94,25,767
11208.02,9899.02,8,1301
11106.41,9574.41,0,1532
11118.18,9398.18,0,1720
10923.52,8894.52,0,2029
10682.98,8674.98,0,2008
10379.27,8588.27,0,1791
10159.4,8467.4,0,1692
10020.19,8333.19,0,1687
9985.9,8089.9,0,1896
9942.76,8282.76,0,1660
9953.39,8313.39,0,1640
10020.21,8513.21,0,1507
10307.83,9153.83,0,1154
10713.13,9407.13,0,1306
11082.53,9629.53,0,1453
11155.27,9999.27,23,1133
11181.68,10051.68,93,1037
11254.11,10206.11,144,904
11143.34,10097.34,216,830
11174.24,10109.24,237,828
11104.67,9672.67,439,993
10996.83,9371.83,536,1089
11128.17,9727.17,302,1099
11230.62,9967.62,39,1224
11225.37,9997.37,3,1225
11176.19,9878.19,0,1298
11151.82,9783.82,0,1368
10980.83,9598.83,0,1382
10719.24,9187.24,0,1532
10393.57,8872.57,0,1521
10185.68,8663.68,0,1522
10008.43,8408.43,0,1600
9936.81,8289.81,0,1647
9946.27,8255.27,0,1691
9943.99,8258.99,0,1685
10014.44,8269.44,0,1745
10247.7,8300.7,0,1947
10786.2,8814.2,0,1972
11130.83,9185.83,0,1945
11078.4,8990.4,151,1937
11097.01,9046.01,219,1832
11136.54,9299.54,304,1533
11084.37,9430.37,360,1294
11052.44,9667.44,331,1054
10986.68,9667.68,284,1035
11014.99,9782.99,219,1013
10975.71,9854.71,109,1012
11186.87,10171.87,17,998
11242.78,10250.78,7,985
11190.6,10192.6,1,997
11090.33,10071.33,0,1019
10937.4,9889.4,0,1048
10687.05,9543.05,0,1144
10385.91,9130.91,0,1255
10208.76,8705.76,0,1503
10106.97,8492.97,0,1614
10065.34,8259.34,0,1806
9952.89,8235.89,0,1717
9972.62,8388.62,0,1584
10097.47,8487.47,0,1610
10376.77,8685.77,0,1691
10860.59,9107.59,0,1753
11170.66,9325.66,0,1845
11187.13,9102.13,83,2002
11197.93,8972.93,181,2044
11224.08,9137.08,253,1834
11216.33,9271.33,137,1808
11273.31,9264.31,159,1850
11260.57,9337.57,193,1730
11239.47,9376.47,130,1733
11186.23,9606.23,57,1523
11282.79,10286.79,16,980
11356.75,10561.75,1,794
11234.63,10776.63,0,458
11140.31,10799.31,0,341
11005.26,10745.26,0,260
10751.03,10555.03,0,196
10594.85,10387.85,0,207
10352.33,10112.33,0,240
10232.21,10008.21,0,224
10178.22,9932.22,0,246
10178.98,9886.98,0,292
10219.56,9703.56,0,516
10253.42,9459.42,0,794
10531.1,9588.1,0,943
11013.73,9916.73,0,1097
11261.16,9919.16,0,1342
11205.25,9702.25,33,1470
11307.61,9614.61,113,1580
11278.72,9566.72,112,1600
11241.68,9293.68,159,1789
11188.29,9155.29,166,1867
11229.72,9166.72,170,1893
11160.96,9218.96,143,1799
11138.16,9239.16,153,1746
11140.36,9368.36,31,1741
11294.27,9530.27,6,1758
11146.95,9551.95,0,1595
11083.72,9394.72,0,1689
10918.43,9228.43,0,1690
10660.51,8902.51,0,1758
10356.63,8754.63,0,1602
10089.5,8367.5,0,1722
9988.23,8050.23,0,1938
9834.8,7993.8,0,1841
9873.88,7989.88,0,1884
9831.57,7996.57,0,1835
9917.17,7790.17,0,2127
10212.33,7952.33,0,2260
10595.19,8528.19,0,2067
10908.41,8860.41,0,2048
10960.83,8882.83,181,1897
10936.66,8682.66,426,1828
10869.46,8753.46,359,1757
10734.36,8543.36,318,1873
10689.98,8446.98,256,1987
10683.2,8558.2,267,1858
10653.7,8463.7,329,1861
10687.95,8572.95,208,1907
10738.05,8646.05,49,2043
10905.75,8856.75,2,2047
10773.54,8765.54,0,2008
10613.13,8635.13,0,1978
10469.17,8433.17,0,2036
10274.59,8127.59,0,2147
10041.75,7786.75,0,2255
9844.82,7570.82,0,2274
9675.38,7478.38,0,2197
9552.43,7291.43,0,2261
9532.59,7442.59,0,2090
9521.33,7274.33,0,2247
9524.88,7438.88,0,2086
9630.53,7453.53,0,2177
9781.78,7385.78,0,2396
9985.83,7590.83,0,2395
10125.69,7673.69,40,2412
10225.69,7630.69,300,2295
10274.11,7563.11,491,2220
10336.64,7632.64,511,2193
10227.87,7644.87,512,2071
10118.77,7606.77,563,1949
10031.9,7580.9,589,1862
10097.71,7673.71,383,2041
10180.69,8188.69,36,1956
10636,8685,14,1937
10413.19,8353.19,2,2058
10508.31,8461.31,0,2047
10322.42,8278.42,0,2044
10145.45,8213.45,0,1932
9870.43,7957.43,0,1913
9728.41,7922.41,0,1806
9545.53,7752.53,0,1793
9433,7834,0,1599
9352.32,7806.32,0,1546
9398.61,7796.61,0,1602
9485.42,8063.42,0,1422
9550.3,8155.3,0,1395
9618.55,8271.55,0,1347
9850.35,8328.35,0,1522
9977.54,8519.54,69,1389
10093.13,8461.13,342,1290
10253.88,8516.88,204,1533
10276.55,8260.55,301,1715
10255.5,8257.5,246,1752
10264.16,8087.16,352,1825
10322.06,7841.06,351,2130
10401.81,7856.81,326,2219
10597.21,8225.21,61,2311
10934.57,8635.57,4,2295
10769.36,8339.36,0,2430
10616.29,8207.29,0,2409
10415.44,8129.44,0,2286
10248.36,7955.36,0,2293
9925.64,7624.64,0,2301
9685.62,7379.62,0,2306
9550.7,7394.7,0,2156
9482.02,7372.02,0,2110
9464.59,7664.59,0,1800
9508.08,8034.08,0,1474
9621.42,8212.42,0,1409
9922.65,8542.65,0,1380
10369.44,9230.44,0,1139
10669.94,9471.94,0,1198
