load
8820.85
8822.02
8847.67
8850.45
8856.86
8824.69
8828.38
8843.58
8888.09
8896.83
8887.24
8904.16
8904.3
8926.46
8927.73
8922.16
8951.7
8941.9
8956.38
8998.24
8987.68
9008.16
9016.92
9016
9033.3
9038.9
9058.4
9080.45
9042.64
9086.72
9091.93
9087.62
9103.64
9105.82
9116.42
9084.29
9067.15
9105.43
9089.11
9097.09
9091.82
9125.12
9114.5
9105.49
9115.68
9120.93
9128.08
9162.13
9126.91
9182.71
9182.74
9185.27
9207.81
9166.44
9178.03
9192.62
9188.54
9198.08
9217.32
9229.12
9214.14
9218.66
9212.38
9263.2
9275.66
9269.75
9288.75
9292.27
9305.38
9332.09
9317.7
9331.11
9327.36
9326.93
9292.33
9301.75
9330.38
9317.21
9330.75
9363.9
9360.67
9376.35
9423.62
9413.89
9400.85
9399.02
9428.44
9430.58
9424.7
9442.34
9445.11
9464.14
9471.3
9465.96
9478.3
9482.81
9494.99
9520.91
9502.1
9512.15
9514.4
9449.18
9449.38
9439.69
9467.89
9521.64
9514.04
9525.35
9531.69
9485.47
9507.57
9501.41
9531.77
9501.04
9526.77
9510.53
9545.78
9524.76
9521.65
9533.5
9541.02
9533.31
9547.37
9559.18
9572.07
9575.71
9583.66
9576.1
9590.23
9576.98
9604.38
9599.21
9611.32
9613.91
9612.61
9626.29
9612.9
9610.26
9581.21
9620.93
9580.78
9608.91
9605.47
9646.47
9652.74
9646.41
9674.49
9658.93
9666.8
9687.05
9679.78
9711.48
9725.53
9732.27
9719.25
9723.25
9733.24
9763.43
9766.29
9767.96
9743.14
9772.34
9785.27
9799.94
9799.29
9816.56
9784.05
9782.03
9785.25
9795.94
9778.85
9805.07
9799.09
9786.93
9814.06
9830.98
9860.83
9888.98
9880.12
9905.49
9897.84
9922.4
9887.64
9904.42
9907.82
9899.04
9926.03
9924.1
9941.39
9935.6
9971.13
9948.38
9961.1
9896.48
9946.69
9970.04
9976.77
9955.51
9967.3
9958.27
9956.92
9944.99
9949.13
9959.84
9953.68
9971.06
9952.65
9955
9950.88
9982.24
9981.67
9979.98
9958.68
9966.45
10007.91
9999.22
9992.47
10021.49
10073.53
9976.03
10050.04
10041.9
10081.19
10100.35
10108.98
10103.5
10087.91
10114.17
10130.99
10133.91
10133.97
10138.78
10154.27
10125.7
10096.12
10110.69
10115.01
10130.11
10137.66
10169.01
10160.1
10165.52
10174.6
10168.99
10201.49
10213.38
10155.53
10205.63
10188.29
10198.33
10196.64
10194.07
10168.48
10213.74
10242.74
10211.45
10215.63
10228.85
10206.34
10218.18
10244.95
10237.77
10209.67
10213.14
10280.44
10267.54
10231.94
10229.84
10237.58
10280.81
10263.27
10250.46
10228.38
10237.82
10258.34
10248.33
10271.65
10276.29
10274.61
10302.52
10269.15
10263.57
10310.59
10318.28
10312.04
10306.19
10312.11
10337.84
10351.45
10345.91
10345.37
10378.13
10371.83
10366.87
10347.55
10385.11
10388.22
10342.06
10350.35
10356.17
10353.79
10385.44
10401.47
10392.9
10449.27
10421.69
10462.25
10454.15
10472.86
10461.78
10457.09
10467.72
10471.53
10489.1
10456.6
10490.21
10483.11
10495.35
10486.19
10481.32
10518.12
10538.98
10497.88
10467.14
10505.24
10520.63
10521.72
10527.87
10546.55
10512.95
10509.1
10519.09
10579.38
10533.2
10541.6
10513
10531.07
10521.29
10532.48
10537.71
10550.88
10530.93
10521.67
10532.42
10560.21
10550.92
10531.14
10555.79
10572.46
10601.27
10594.88
10586.59
10599.81
10585.07
10586.55
10589.43
10633.13
10646.4
10645.79
10637.14
10601.7
10602.47
10677.65
10649.82
10623.34
10620.62
10641.65
10637.4
10640.3
10637.27
10632.87
10633.53
10635.13
10645.87
10672.74
10631.31
10650.83
10669.19
10685.41
10666.81
10686.13
10690.18
10639.37
10687.77
10675.57
10645.78
10673.41
10658.39
10674.09
10672.12
10665.83
10667.82
10664.95
10676.49
10667.93
10690.45
10685.76
10670.93
10675.13
10692.69
10684.43
10691.22
10715.26
10667.61
10677.03
10660.34
10669.62
10688.27
10697.92
10680.31
10679.54
10674.88
10710.14
10675.11
10700.88
10691.28
10721
10717.54
10704.71
10725.46
10695.32
10696.07
10714.22
10726.08
10705.85
10707.44
10701.4
10716.99
10692.8
10688.88
10706.39
10724.81
10691.03
10700.62
10725.13
10720.6
10717.38
10708.33
10677.36
10661.75
10657.49
10669.27
10645.32
10625.56
10627.61
10648.06
10667.73
10656.27
10659.38
10653.01
10660.91
10677.24
10667.09
10645.41
10648.31
10663.09
10632.02
10659.84
10646.26
10647.42
10637.14
10640.82
10640.99
10668.97
10641.65
10662.77
10659.36
10679.1
10658.77
10669.57
10683.77
10664.54
10666.82
10679.77
10681.5
10678.23
10687.23
10696.81
10683.45
10701.91
10694.52
10721.31
10725.19
10728.86
10759.32
10745.03
10735.1
10719.17
10726.2
10718.94
10747.71
10743.44
10731.8
10758.04
10757.49
10764.87
10764.75
10749.71
10749.04
10746.59
10744.64
10737.41
10725.63
10720.15
10751.94
10721.68
10722.73
10745.42
10730.41
10743.53
10733.33
10729.66
10729.09
10735.55
10713.57
10716.45
10712.43
10706.82
10738.82
10750.33
10745.47
10750.38
10758.62
10736.48
10737.78
10736.04
10704.67
10764.71
10705.13
10727.14
10704.14
10707.52
10737.76
10725.96
10716.73
10725.13
10730.46
10727.79
10712.71
10727.84
10753.45
10735.87
10731.05
10751.79
10751.38
10762.53
10794.16
10782.19
10775.56
10764.76
10780.85
10785.45
10829.76
10790.44
10801.53
10796.33
10809.63
10790.07
10800.93
10797.91
10780.6
10785.84
10801.59
10794.41
10808.46
10765.75
10806.34
10808.47
10819.82
10823.34
10826.61
10810.64
10825.84
10829.53
10819.51
10824.63
10787.1
10817.79
10835.15
10822.77
10818.08
10842.1
10829.27
10825.86
10817.89
10852.78
10838.57
10828.67
10819.68
10809.89
10826.36
10842.13
10813.21
10833.45
10826.21
10830.05
10847.4
10851.57
10832
10824.55
10844.89
10808.44
10856.42
10840.22
10831.05
10816.2
10813.92
10829.55
10820.58
10810.22
10852.32
10835.21
10831.35
10806.45
10818.79
10827.61
10829.87
10832.8
10790.25
10804.34
10785.84
10761.64
10771.51
10758.76
10777.74
10774.89
10777.7
10777.73
10786.72
10744.5
10776.34
10797.58
10776.47
10780.56
10796.08
10757.49
10789.1
10787.35
10762.91
10769.08
10782.32
10784.24
10752.8
10775.75
10757.46
10744.93
10749.18
10750.64
10752.39
10734.99
10678.29
10743.51
10741.61
10706.42
10711.4
10707.93
10731.22
10721.21
10715.83
10726.32
10712.19
10736.5
10709.42
10758.23
10715.38
10713.4
10720.76
10721.01
10737
10758.31
10711.53
10712.36
10727.29
10685.22
10699.82
10714.19
10719.82
10709.74
10701.52
10715.54
10699.69
10701.45
10704.74
10672.05
10674.75
10649.78
10642.62
10640.88
10661.28
10656.49
10615.51
10612
10598.27
10578.82
10582.69
10575.07
10555.6
10610.57
10603.22
10591.63
10588.1
10583.43
10605.95
10612.89
10619.84
10597.24
10606.71
10599.16
10585.9
10567.84
10573.04
10553.94
10574.35
10567.65
10572.72
10557.93
10556.82
10512.76
10524.07
10571.99
10578.53
10519.66
10510.66
10537.45
10552.54
10516.42
10522.1
10531.38
10545.61
10532.5
10525.49
10523.32
10499.85
10506.71
10497.03
10499.79
10496.56
10453.64
10465.9
10455.06
10437.89
10457.87
10434.8
10436.89
10451.52
10428.32
10443.55
10445.37
10467.02
10457.02
10446.01
10464.3
10420.07
10433.83
10421.31
10422.77
10423.64
10425.52
10451.29
10410.91
10395.94
10423.43
10388.38
10442.18
10442.75
10426.89
10414.84
10408.64
10425.18
10403.69
10391.99
10406.08
10387.48
10395.97
10339.46
10365.41
10371.54
10381.26
10398.27
10385.37
10383.16
10388.02
10386.86
10391.98
10349.2
10372.1
10363.61
10364.47
10360.91
10367.87
10395.88
10358.41
10342.43
10327.68
10360.21
10344.15
10284.34
10319.47
10312.72
10255.69
10252.66
10246.67
10266.33
10282.55
10278.8
10230.76
10224.85
10208.97
10190.72
10195.51
10211.3
10187.47
10186.5
10186.01
10177.2
10164.04
10180.27
10192.28
10147.5
10151.08
10152.81
10145.43
10151.99
10146.53
10148.64
10184.02
10159.15
10157.04
10161.99
10147.48
10158.41
10152
10166.86
10157.42
10146.94
10147.68
10126.72
10122.3
10126.02
10135.06
10112.51
10090.28
10111.08
10096.32
10091.78
10095.02
10090.01
10097.94
10083.01
10109.27
10085.09
10112.31
10084.62
10092.23
10073.49
10063.94
10050.23
10051.43
10022.06
10015.87
9999.73
10007.31
9997.21
9999.1
10010.59
10003.16
9959.59
9978.53
9960.43
9919.88
9929.13
9930.63
9933.33
9917.04
9912.27
9913.4
9916.24
9895.7
9902.52
9903.2
9890
9883.54
9868.11
9894.67
9861.25
9877.05
9857.02
9863.36
9878.06
9850.74
9845.48
9828.44
9821.8
9828.95
9835.1
9830.31
9835.85
9823.26
9811.92
9823.44
9804.01
9822.84
9800.62
9799.09
9800.23
9811.9
9780.95
9794.16
9775.33
9767.8
9774.5
9752.16
9764.39
9750.85
9764.23
9752.4
9742.08
9757.12
9735.48
9722.81
9713.7
9706.39
9706.64
9692.53
9676.28
9687.44
9670.84
9665.4
9656
9656.34
9669.91
9657.6
9652.67
9646.94
9657.81
9638.29
9645.31
9637.15
9647
9641.23
9656.52
9667.78
9675.36
9698.89
9706.52
9682.83
9668.91
9663.09
9675.08
9657.1
9662.65
9642.95
9651.76
9653.24
9622.94
9631.19
9617.27
9616.31
9616.46
9562.64
9557.43
9599.65
9570.96
9578.21
9575.87
9556.12
9564.67
9571.36
9542.32
9533.54
9543.14
9527.49
9498.66
9527.42
9520.66
9500.53
9471.5
9483.96
9456.24
9493.55
9455.94
9452.55
9473.88
9461.69
9475.64
9451.02
9450.69
9443.33
9442.07
9441.69
9392.62
9397.17
9410.73
9414.08
9426.16
9413.39
9417.81
9403.42
9368.9
9376.93
9346.95
9354.42
9329.73
9340.02
9314.41
9302.57
9310.79
9307.13
9310.76
9308.23
9299.18
9286.11
9310.1
9312.48
9298.04
9278.41
9250.18
9287.08
9260.34
9240.27
9242.81
9232.08
9204.4
9205.99
9225.68
9205.57
9168.57
9187.47
9162.76
9170.69
9145.89
9120.51
9113.98
9109.67
9122.82
9139.79
9127.93
9124.82
9126.91
9117.75
9126.68
9108.19
9123.9
9102.55
9074.43
9040.88
9037.89
9028.27
9021.83
9086.36
9067.53
9061.69
9055.65
9051.25
9047.62
9028.09
9043.03
9033.66
9053.63
9039.51
9032.91
9015.67
9016.18
9012.53
9013.34
8964
8953.72
8947.16
8981.54
8970.02
8957.89
8951.42
8996.72
8944.36
8986.46
8945.16
8937.13
8933.94
8937.18
8947.23
8942.86
8921.16
8923.36
8901.02
8915.66
8909.13
8896.22
8909.83
8939.37
8918.79
8912.3
8881.39
8899.31
8881.98
8902.32
8889.51
8897.58
8903.37
8897.09
8889.34
8883.25
8885.13
8892.03
8875.58
8898.55
8852.68
8828.28
8841.62
8834.41
8823.47
8824.85
8825.46
8831.18
8821.95
8832.34
8828.62
8826.79
8834.47
8836.36
8846.47
8830.34
8803.84
8814.13
8825.59
8806.06
8794.75
8801.02
8798.72
8796.14
8807.92
8731.87
8778.26
8787.27
8775.49
8780.54
8765.81
8752.95
8714.49
8716.31
8699.7
8698.17
8699.46
8691.51
8704.65
8708.89
8673.94
8682.74
8669.97
8691.31
8717.17
8711.34
8713.19
8718.55
8732.78
8723.1
8710.78
8715.56
8702.62
8671.37
8684.92
8726.47
8711
8728.75
8709.36
8694.2
8683.49
8659.42
8638.92
8658.71
8685.47
8670.12
8685.28
8667.15
8662.54
8667.96
8655.26
8662.03
8664.82
8663.51
8641.25
8638.22
8632.08
8626.46
8614.56
8618.17
8617.25
8606.33
8631.59
8633.31
8622.46
8597.16
8616.24
8621.1
8590.46
8540.28
8517.52
8533.36
8510.1
8514.1
8502.1
8506.67
8512.72
8525.31
8506.41
8501.91
8541
8506.45
8534.61
8556.67
8554.44
8540.4
8520.8
8531.98
8528.41
8541.19
8530.98
8536.36
8535.93
8546.21
8510.86
8524.08
8478.65
8502.61
8490.04
8496.69
8491.34
8492.92
8485.47
8502.08
8485.92
8471.68
8461.07
8481.71
8481.8
8485.09
8479.66
8483.59
8479.34
8457.31
8487.11
8471.67
8480.29
8454.66
8479.89
8467.72
8463.07
8477.49
8492.41
8481.21
8468.12
8450.5
8436.78
8457.88
8454.92
8488.61
8489.28
8496.45
8478.28
8483.58
8486.09
8478.71
8492.48
8497.33
8481.66
8497.89
8499.52
8482.19
8452.08
8474.53
8496.85
8501.68
8504.95
8510.02
8489.52
8487.8
8469.25
8486.7
8458.34
8495.1
8509.42
8508.13
8510.54
8508.57
8519.47
8521.33
8518.51
8526.42
8542.04
8518.61
8546.5
8518.81
8493.75
8488.93
8515.2
8524.24
8460.84
8472.4
8472.18
8473.59
8484.95
8483.73
8451.35
8438.51
8460.31
8471.94
8476.73
8471.99
8466.16
8468.95
8514.1
8506.8
8514.34
8530.51
8521.44
8534.39
8527.02
8532.93
8508.85
8527.04
8534.96
8537.63
8536.15
8524.67
8492.73
8482.75
8533.19
8531.97
8498.66
8494.66
8480.32
8533.08
8515.87
8524.04
8523.71
8521.39
8529.98
8556.75
8546.81
8551.48
8535.11
8532.65
8544.24
8506.9
8490.4
8499.56
8506.29
8505.68
8480.56
8514.93
8488.65
8501.62
8422.94
8441.55
8449.7
8467.04
8420.96
8468.34
8421.33
8392.42
8424.25
8420.59
8400
8388.26
8403.28
8432.03
8409.67
8427.59
8437.4
8427.14
8415.55
8422.95
8451.96
8447.3
8432.5
8447.35
8445.84
8445.11
8457.12
8424.73
8439.18
8481.94
8515.14
8505.09
8524.47
8510.89
8511.43
8522.95
8510.65
8501.65
8500.82
8532.43
8534.11
8533.96
8543.06
8551.61
8564.22
8533.38
8527.12
8548.04
8578.37
8607.31
8620.53
8642.56
8647.91
8657.32
8674.74
8679.18
8694.86
8714.5
8680.1
8712.04
8716.96
8710.53
8735.52
8741.69
8731.74
8735.97
8748.98
8745.15
8766.06
8772.22
8791.32
8757.88
8793.38
8734.14
8753.48
8771.91
8772.79
8777.01
8770.58
8775.39
8788.23
8785.49
8775.97
8782.75
8791.77
8797.5
8806.78
8803.91
8830.85
8826.4
8850.01
8873.64
8882.76
8921.97
8907.26
8912.25
8943.98
8924.49
8937.1
8914.25
8949.66
8948.78
8991.47
9001.52
9000.32
8984.88
8981.71
9000.23
9024.58
9064.43
9064.47
9090.5
9101.59
9133.69
9139.12
9134.08
9157.27
9150.08
9191.51
9195.8
9185.35
9220.22
9216.47
9227.72
9229.06
9249.75
9264.25
9244.08
9265.84
9258.63
9264.01
9292.81
9299.59
9316.3
9321.34
9348.14
9352.82
9336.13
9300.34
9312.19
9316.28
9298.72
9313.6
9300.37
9325.26
9335
9356.27
9342.5
9343.2
9381.02
9400.36
9418.2
9432.54
9430.68
9425.18
9450.99
9432.29
9457.02
9435.47
9463.15
9459.58
9488.11
9486.47
9501.77
9490.13
9491.84
9472.16
9487.3
9466.93
9468.78
9508.3
9510.38
9515.12
9504.73
9517.5
9542.36
9530.53
9544.99
9536.94
9536.31
9553.02
9546.78
9577.33
9557.22
9600.02
9548.97
9574.03
9577.44
9571.69
9586.48
9598.48
9586.29
9594.56
9584.46
9588.27
9597.14
9607.15
9605.84
9597.34
9618.95
9630.01
9629.96
9670.73
9658.58
9679.77
9673.33
9668.57
9672.12
9672.93
9687.46
9678.81
9667.28
9691.99
9697.48
9695.2
9710.9
9712.7
9704.03
9727.6
9727.1
9729.36
9753.83
9745.35
9710.57
9723.82
9743.74
9729.68
9746.93
9751.73
9735.58
9710.73
9732.53
9713.34
9715.75
9731.37
9717.8
9720.11
9733.72
9724.85
9733.31
9796.42
9790.35
9800.85
9782.8
9789.7
9788.74
9786.63
9802.78
9820.44
9824.38
9826.28
9840.21
9833.83
9840.06
9836.37
9830.97
9825.17
9805.1
9852.92
9862.87
9850.84
9852.86
9879.53
9865.35
9876.15
9895.16
9872.7
9878.35
9878.55
9866.92
9893.93
9908.56
9924.22
9920.63
9906.87
9870.22
9876.15
9886.03
9904.34
9901.81
9907.36
9942.51
9941.98
9967.92
9952.23
9973.5
9966.2
9931.55
9964.22
9969.98
9965.84
9973.13
9983.91
9939.68
9948.33
9953.42
9962.87
9962.28
9945.02
9961.6
9957.48
9972.43
9955.7
9939.53
9969.39
9964.46
9987
9987.77
9984.29
10007.55
10015.05
10045.98
10040.12
10055.46
10039.45
10063.07
10047.58
10072.87
10071.12
10093.59
10059.9
10088.16
10090.12
10075.52
10056.28
10047.21
10046.92
10087.23
10096.09
10078.51
10092.3
10114.26
10112.6
10106.86
10121.48
10168.02
10114.29
10127.64
10161.14
10145.51
10146.15
10163.28
10153.99
10157.19
10181.37
10150.52
10124.42
10130.7
10148.1
10130.35
10128.47
10171.14
10205.86
10192.98
10210.27
10167.52
10167.4
10175.63
10168.51
10221.08
10200.59
10185.47
10195.92
10196.98
10185.08
10181.65
10152.48
10167.04
10180.46
10223.76
10223.36
10185
10195.91
10176.24
10200.41
10185.83
10202.94
10185.87
10210.81
10196.42
10235.75
10239.51
10277.19
10253.39
10275.29
10257.05
10275.69
10261.18
10260.13
10277.39
10276.12
10288.4
10294.76
10297.26
10289.51
10312.31
10269.41
10275.53
10292.64
10310.6
10345.77
10338.67
10336.49
10313.23
10343.33
10374.04
10361.86
10354.25
10363.65
10360.56
10340.62
10355.32
10365.68
10356.86
10354.11
10344.65
10304.37
10318.19
10312.69
10337.25
10344.92
10340.18
10391.48
10375.37
10381.99
10411.42
10405.79
10383.9
10396.31
10411.34
10415.81
10416.34
10427.44
10419.54
10416.52
10364.39
10374.57
10358.89
10387.28
10398
10390.78
10372.14
10402.43
10395.04
10402.06
10413.88
10397.87
10451.54
10442.41
10478.31
10456.78
10461.48
10436.9
10472.66
10472.58
10483.88
10483.77
10451.88
10468.81
10474.31
10467.84
10471.81
10483.4
10479.37
10417.9
10431.8
10429.09
10455.86
10478.87
10463.21
10483.09
10501.75
10483.91
10519.67
10501.3
10527.85
10502.99
10484.59
10496.82
10488.21
10479.4
10487.41
10444.77
10444.71
10453.02
10451.87
10452.03
10501.45
10515.26
10492.45
10520.18
10499.9
10474.79
10525.46
10514.04
10535.09
10551.57
10537.9
10535.47
10548.88
10541.38
10491.21
10517.7
10512.8
10513.33
10523.11
10526.82
10522.66
10557.88
10547.12
10563.76
10572.06
10553.49
10571.97
10569.08
10560.42
10550.21
10583.57
10583.28
10575.6
10580.25
10551.66
10524.42
10549.39
10538.56
10540.41
10562.55
10590.79
10600.52
10590.39
10603.28
10587.44
10587.77
10609.27
10627.59
10599.34
10571.07
10582.7
10576.15
10607.62
10615.13
10609.79
10633.29
10616.66
10634.71
10651.69
10686.74
10694.59
10686.41
10717.41
10746.05
10698.66
10673.55
10697.89
10690.27
10696.88
10678.9
10709.31
10649.89
10715.36
10658.05
10658.96
10656.16
10644.41
10673.61
10662.51
10659.09
10653.17
10648.81
10636.98
10642.33
10621.57
10617.67
10638.67
10616.59
10625.25
10638.17
10637.21
10636.63
10642.2
10648.53
10629.33
10647.74
10647.9
10631.03
10647.71
10626.66
10625.04
10647.32
10659.73
10654.36
10658.31
10635.7
10628.08
10636.5
10652.35
10656.8
10629.49
10654.1
10671.72
10666.75
10645.05
10639.58
10629.35
10637.11
10624.35
10632.76
10624.97
10649.87
10661.71
10691.02
10674.99
10683.34
10677.85
10705.24
10698.95
10690.91
10708.92
10723.01
10696.63
10706.93
10659.01
10709.82
10695.42
10674.09
10706.66
10706.66
10703.22
10708.87
10718.05
10716.14
10717.91
10709.21
10723.67
10707.82
10694.71
10700.47
10738.32
10712.83
10744.75
10755.31
10741.63
10766.6
10777.89
10770.64
10745.94
10733.15
10733.44
10734.98
10741.95
10729.73
10739.87
10724.01
10739.6
10734.18
10743.03
10715.06
10748.27
10770.24
10747.32
10758.03
10745.64
10741.34
10763.22
10701.64
10700.11
10706.5
10721.57
10698.37
10732
10732.66
10709.31
10735.13
10701.37
10714.66
10720.08
10717.96
10718.27
10682.09
10669.93
10642.4
10686.09
10699.85
10683.91
10651.94
10646.55
10671.07
10653.5
10660.23
10677.2
10662.26
10637.72
10634.24
10670.14
10645.74
10656.88
10663.94
10644.09
10658.08
10634.81
10636.81
10627.42
10623.47
10621.38
10571.86
10566.61
10594.47
10582.34
10583.99
10593.46
10525.61
10519.67
10513.42
10525.64
10508.9
10491.2
10517.24
10488.87
10494.42
10491.77
10501.18
10494.75
10466.19
10488.75
10479.98
10470.41
10454.58
10454.29
10442.37
10447
10445.61
10449.43
10473.27
10480.33
10501.25
10476.34
10471.3
10459.47
10458.97
10429.15
10399.59
10416.17
10411.7
10401.89
10375.37
10393.4
10379.5
10384.67
10366.77
10372.94
10398.49
10433.67
10438.47
10430.57
10412.69
10419.09
10423.78
10426.01
10406.12
10406.62
10378.03
10370.8
10357.24
10344.93
10328.95
10340.46
10318.74
10328.4
10325.96
10306.86
10288.22
10305.61
10262.36
10298.35
10262.65
10272.61
10265.42
10252.67
10277.8
10260.62
10270.28
10273.31
10272.3
10277.12
10257.68
10216.72
10231.95
10237.44
10198.02
10245.66
10244.46
10226.58
10214.32
10211.4
10171.95
10183.92
10159.51
10137.19
10147.72
10126.41
10162.32
10163.33
10151.29
10158.94
10163.81
10133.57
10170.96
10161.1
10149.54
10170.53
10183.85
10142.38
10154.02
10157.04
10154.73
10132.2
10178.8
10160.75
10140.35
10173.72
10116.28
10111.75
10097.57
10110.12
10130.57
10129.57
10110.31
10110.39
10118.84
10096.52
10110.35
10078.46
10114.62
10092.06
10076.2
10075.73
10056.55
10058.07
10061.11
10050.25
10054.46
10051.1
10050.41
10068.12
10021.63
10026.08
10045.29
10034.95
10035.62
9995.66
9988.44
10008.14
9987.74
9983.63
9957.31
9964.05
9987.12
9967.47
9949.9
9975.23
9967.15
9956.1
9947.69
9926.4
9905.74
9915.06
9908.88
9939.46
9955.1
9977.37
9981.81
9931.07
9949.1
9945.95
9959.92
9965.91
9969.16
9944.16
9949.57
9911.57
9900.53
9908.07
9910.28
9922.71
9920.51
9915.64
9906.13
9903.78
9918.59
9883.63
9871.16
9891.3
9898.33
9893.96
9840.38
9849.52
9819.56
9851.88
9835.19
9849.3
9859.78
9836.41
9815.08
9803.01
9808.04
9794.19
9827.58
9810.39
9754.47
9739.6
9787.73
9748.87
9796.35
9752.35
9710.52
9710.37
9700.66
9714.49
9696.86
9697.6
9717.06
9713.85
9718.16
9677.47
9706.06
9703.27
9704.06
9702.56
9694.15
9698.95
9667.57
9663.55
9674.2
9671.74
9675.06
9645.22
9645.61
9633.35
9628.56
9622.43
9636.73
9634.21
9625.33
9612.91
9614.1
9620.9
9631.85
9616.29
9628.14
9607.86
9600.53
9604.16
9587.54
9591.06
9576.84
9603.21
9598.07
9602.29
9602.83
9598.86
9585.28
9591.51
9614.71
9639.72
9640.94
9616.86
9614.03
9592.22
9602.89
9622.61
9586.22
9600.59
9590.73
9595.08
9593.87
9568.52
9583.1
9566.98
9575.3
9521.58
9515.82
9572.85
9563.14
9577.73
9552.38
9550.74
9545.57
9568.56
9542.73
9590.4
9596.05
9600.42
9604.33
9607.57
9614.8
9599.21
9580.37
9622.41
9585.43
9584.41
9561.64
9577.73
9591.41
9587.26
9581.79
9580.86
9526.6
9511.77
9557.06
9532.18
9571.31
9576.03
9537.2
9566.65
9558.51
9544.14
9575.18
9572.64
9537.63
9547.93
9557.26
9562.8
9560.92
9574.85
9578.8
9548.43
9554.75
9570.28
9558.25
9553.6
9575.46
9549.14
9540.47
9546.62
9538.77
9541.8
9533.13
9522.3
9525.94
9527.83
9530.37
9532.97
9535.19
9531.56
9526.48
9526.33
9515.68
9523.63
9519.57
9514.26
9525.77
9485.42
9474.37
9485.27
9493.51
